word	female	male	unknown	total	skewness	pct_f	pct_m	chi2	p_value	pmi_f	pmi_m	pmi_u	century
puro	4	4	0	8	0.5317603826411572	0.0002491435689816	7.616001218560195e-05	3.0	0.0832645166635504	0.950804988987213	-0.2343877730902145	0.0	17th
acordado	0	2	0	2	-1.0	0.0	3.8080006092800975e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
agasalhado	0	2	0	2	-1.0	0.0	3.8080006092800975e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
acabado	3	2	0	5	0.6614172813210104	0.0001868576767362	3.8080006092800975e-05	1.9047619047619049	0.1675462774886132	1.1331265457811677	-0.4575313244044244	0.0	17th
insigne	0	4	0	4	-1.0	0.0	7.616001218560195e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
peregrino	0	3	0	3	-1.0	0.0	5.712000913920146e-05	0.0	0.0	0.0	0.4587594074697306	0.0	17th
asseado	0	1	0	1	-1.0	0.0	1.9040003046400487e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
besta	0	2	0	2	-1.0	0.0	3.8080006092800975e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
teimoso	0	6	0	6	-1.0	0.0	0.0001142400182784	0.0	0.0	0.0	0.4587594074697306	0.0	17th
entupido	0	1	0	1	-1.0	0.0	1.9040003046400487e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
cobarde	0	1	0	1	-1.0	0.0	1.9040003046400487e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
passado	1	11	0	12	-0.5415535556855181	6.228589224540641e-05	0.0002094400335104	0.0	1.0	-0.8409544802408421	0.3717480304801009	0.0	17th
ingrata	3	3	0	6	0.5317603826411572	0.0001868576767362	5.712000913920146e-05	1.7777777777777777	0.1824224394517319	0.950804988987213	-0.2343877730902147	0.0	17th
semelhante	2	13	0	15	-0.3304245004892321	0.0001245717844908	0.0002475200396032	0.5357142857142857	0.4642143127710313	-0.3709508509951064	0.3156585638290572	0.0	17th
desesperado	0	4	0	4	-1.0	0.0	7.616001218560195e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
feito	4	12	0	16	0.043263214349562	0.0002491435689816	0.0002284800365568	2.571428571428571	0.108809430040546	0.2576578084272677	0.1710773350179498	0.0	17th
constante	3	4	0	7	0.4208753601493351	0.0001868576767362	7.616001218560195e-05	1.696969696969697	0.1926847519489955	0.7966543091599547	-0.100856380465692	0.0	17th
fechado	1	4	0	5	-0.1002132926735251	6.228589224540641e-05	7.616001218560195e-05	0.0	1.0	0.0345142571130578	0.2356158561555208	0.0	17th
preciso	21	72	0	93	-0.0234711481379662	0.0013080037371535	0.0013708802193408	21.471861471861477	3.5905897651948595e-06	0.1558751141173253	0.2028260333325299	0.0	17th
fidalgo	0	5	0	5	-1.0	0.0	9.520001523200244e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
presta	0	4	0	4	-1.0	0.0	7.616001218560195e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
perigoso	0	6	0	6	-1.0	0.0	0.0001142400182784	0.0	0.0	0.0	0.4587594074697306	0.0	17th
imortal	0	5	0	5	-1.0	0.0	9.520001523200244e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
gigante	0	3	0	3	-1.0	0.0	5.712000913920146e-05	0.0	0.0	0.0	0.4587594074697306	0.0	17th
melindroso	0	3	0	3	-1.0	0.0	5.712000913920146e-05	0.0	0.0	0.0	0.4587594074697306	0.0	17th
significativo	0	1	0	1	-1.0	0.0	1.9040003046400487e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
enleado	0	1	0	1	-1.0	0.0	1.9040003046400487e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
andante	1	37	0	38	-0.8375361144278299	6.228589224540641e-05	0.0007044801127168	0.0	1.0	-1.9936339901792277	0.4320911603875695	0.0	17th
inimigo	0	11	0	11	-1.0	0.0	0.0002094400335104	0.0	0.0	0.0	0.4587594074697307	0.0	17th
pensativo	0	4	0	4	-1.0	0.0	7.616001218560195e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
doido	0	2	0	2	-1.0	0.0	3.8080006092800975e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
gracioso	3	9	0	12	0.043263214349562	0.0001868576767362	0.0001713600274176	1.5238095238095235	0.2170439077569385	0.2576578084272677	0.1710773350179496	0.0	17th
poeta	0	7	0	7	-1.0	0.0	0.0001332800213248	0.0	0.0	0.0	0.4587594074697307	0.0	17th
calado	0	1	0	1	-1.0	0.0	1.9040003046400487e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
moderno	0	5	0	5	-1.0	0.0	9.520001523200244e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
mentiroso	3	7	0	10	0.1673581578674411	0.0001868576767362	0.0001332800213248	1.568627450980392	0.2104064530953678	0.4399793652212224	0.1020844635309983	0.0	17th
bendito	0	1	0	1	-1.0	0.0	1.9040003046400487e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
remate	0	1	0	1	-1.0	0.0	1.9040003046400487e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
absoluto	0	3	0	3	-1.0	0.0	5.712000913920146e-05	0.0	0.0	0.0	0.4587594074697306	0.0	17th
mancebos	0	1	0	1	-1.0	0.0	1.9040003046400487e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
mencionado	0	1	0	1	-1.0	0.0	1.9040003046400487e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
sossegado	0	1	0	1	-1.0	0.0	1.9040003046400487e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
farto	0	3	0	3	-1.0	0.0	5.712000913920146e-05	0.0	0.0	0.0	0.4587594074697306	0.0	17th
pior	0	2	0	2	-1.0	0.0	3.8080006092800975e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
novel	0	1	0	1	-1.0	0.0	1.9040003046400487e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
cruel	2	4	0	6	0.2411764010823457	0.0001245717844908	7.616001218560195e-05	0.6000000000000001	0.4385780260809997	0.5453398808790485	0.0532942993615662	0.0	17th
medroso	0	5	0	5	-1.0	0.0	9.520001523200244e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
fino	1	7	0	8	-0.3630189319976229	6.228589224540641e-05	0.0001332800213248	0.0	1.0	-0.4354893721326776	0.3252280148452082	0.0	17th
honrado	1	5	0	6	-0.2089972589535829	6.228589224540641e-05	9.520001523200244e-05	0.0	1.0	-0.1478072996808968	0.2764378506757761	0.0	17th
extremo	0	4	0	4	-1.0	0.0	7.616001218560195e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
parado	0	1	0	1	-1.0	0.0	1.9040003046400487e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
vivo	32	21	0	53	0.665823680622769	0.001993148551853	0.0003998400639744	43.01773648648648	5.424584644566501e-11	1.139396158794763	-0.4670100683589682	0.0	17th
extremado	0	1	0	1	-1.0	0.0	1.9040003046400487e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
embusteiro	0	2	0	2	-1.0	0.0	3.8080006092800975e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
vingativo	0	1	0	1	-1.0	0.0	1.9040003046400487e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
covarde	0	1	0	1	-1.0	0.0	1.9040003046400487e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
obrigado	3	6	0	9	0.2411764010823457	0.0001868576767362	0.0001142400182784	1.6	0.2059032107320647	0.5453398808790487	0.0532942993615664	0.0	17th
barbado	0	1	0	1	-1.0	0.0	1.9040003046400487e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
mortal	0	1	0	1	-1.0	0.0	1.9040003046400487e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
cabisbaixo	0	1	0	1	-1.0	0.0	1.9040003046400487e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
maravilhado	0	1	0	1	-1.0	0.0	1.9040003046400487e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
aleijado	1	1	0	2	0.5317603826411572	6.228589224540641e-05	1.9040003046400487e-05	0.0	1.0	0.950804988987213	-0.2343877730902145	0.0	17th
boa	0	1	0	1	-1.0	0.0	1.9040003046400487e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
lindo	1	1	0	2	0.5317603826411572	6.228589224540641e-05	1.9040003046400487e-05	0.0	1.0	0.950804988987213	-0.2343877730902145	0.0	17th
inclinado	0	7	0	7	-1.0	0.0	0.0001332800213248	0.0	0.0	0.0	0.4587594074697307	0.0	17th
morador	0	1	0	1	-1.0	0.0	1.9040003046400487e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
absorto	0	2	0	2	-1.0	0.0	3.8080006092800975e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
escondido	0	3	0	3	-1.0	0.0	5.712000913920146e-05	0.0	0.0	0.0	0.4587594074697306	0.0	17th
resolvido	5	3	0	8	0.6900279949802105	0.000311429461227	5.712000913920146e-05	4.654545454545454	0.0309714316508462	1.1739485403014227	-0.5220698455419955	0.0	17th
acertado	0	2	0	2	-1.0	0.0	3.8080006092800975e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
lerdo	0	1	0	1	-1.0	0.0	1.9040003046400487e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
pertencente	0	2	0	2	-1.0	0.0	3.8080006092800975e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
intenso	0	1	0	1	-1.0	0.0	1.9040003046400487e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
iludido	0	6	0	6	-1.0	0.0	0.0001142400182784	0.0	0.0	0.0	0.4587594074697306	0.0	17th
amoroso	0	2	0	2	-1.0	0.0	3.8080006092800975e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
conveniente	2	1	0	3	0.7348406649215092	0.0001245717844908	1.9040003046400487e-05	0.75	0.3864762307712325	1.2384870614389938	-0.6398528811983791	0.0	17th
receoso	0	2	0	2	-1.0	0.0	3.8080006092800975e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
adverso	0	1	0	1	-1.0	0.0	1.9040003046400487e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
voltado	0	1	0	1	-1.0	0.0	1.9040003046400487e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
costumado	0	2	0	2	-1.0	0.0	3.8080006092800975e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
caviloso	0	1	0	1	-1.0	0.0	1.9040003046400487e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
resgatado	0	1	0	1	-1.0	0.0	1.9040003046400487e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
rica	0	1	0	1	-1.0	0.0	1.9040003046400487e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
preparado	0	1	0	1	-1.0	0.0	1.9040003046400487e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
posto	0	7	0	7	-1.0	0.0	0.0001332800213248	0.0	0.0	0.0	0.4587594074697307	0.0	17th
maltratado	2	3	0	5	0.3712428283302982	0.0001245717844908	5.712000913920146e-05	0.625	0.4291953004403492	0.7276614376730032	-0.0520662162962599	0.0	17th
encolhido	0	4	0	4	-1.0	0.0	7.616001218560195e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
nobre	1	6	0	7	-0.2943144486768648	6.228589224540641e-05	0.0001142400182784	0.0	1.0	-0.3019579795081551	0.3046087276424724	0.0	17th
impertinente	1	2	0	3	0.2411764010823457	6.228589224540641e-05	3.8080006092800975e-05	0.0	1.0	0.5453398808790485	0.0532942993615662	0.0	17th
encantado	9	4	0	13	0.7607788284420637	0.0005605730302086	7.616001218560195e-05	10.875816993464053	0.000974280416978	1.276227389421841	-0.7198955888719154	0.0	17th
convidativo	0	1	0	1	-1.0	0.0	1.9040003046400487e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
principal	0	5	0	5	-1.0	0.0	9.520001523200244e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
cansado	0	3	0	3	-1.0	0.0	5.712000913920146e-05	0.0	0.0	0.0	0.4587594074697306	0.0	17th
servido	7	5	0	12	0.6415670585503727	0.0004360012457178	9.520001523200244e-05	7.260504201680673	0.0070487498871295	1.1049556688144713	-0.4167093298841692	0.0	17th
descomunal	2	4	0	6	0.2411764010823457	0.0001245717844908	7.616001218560195e-05	0.6000000000000001	0.4385780260809997	0.5453398808790485	0.0532942993615662	0.0	17th
maneiro	0	1	0	1	-1.0	0.0	1.9040003046400487e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
formado	0	1	0	1	-1.0	0.0	1.9040003046400487e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
concertado	6	1	0	7	0.9030439548162486	0.0003737153534724	1.9040003046400487e-05	7.291666666666667	0.0069275179772265	1.4898014897199	-1.4871507415855827	0.0	17th
sincero	0	1	0	1	-1.0	0.0	1.9040003046400487e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
galhardo	0	1	0	1	-1.0	0.0	1.9040003046400487e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
maldito	0	5	0	5	-1.0	0.0	9.520001523200244e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
nu	1	9	0	10	-0.4668351808990132	6.228589224540641e-05	0.0001713600274176	0.0	1.0	-0.6586329234468874	0.3533988918119042	0.0	17th
enxuto	0	1	0	1	-1.0	0.0	1.9040003046400487e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
mouro	0	3	0	3	-1.0	0.0	5.712000913920146e-05	0.0	0.0	0.0	0.4587594074697306	0.0	17th
venerado	0	2	0	2	-1.0	0.0	3.8080006092800975e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
farsante	0	1	0	1	-1.0	0.0	1.9040003046400487e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
separado	0	1	0	1	-1.0	0.0	1.9040003046400487e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
limpo	2	2	0	4	0.5317603826411572	0.0001245717844908	3.8080006092800975e-05	0.6666666666666666	0.4142161782425251	0.950804988987213	-0.2343877730902145	0.0	17th
intimo	2	1	0	3	0.7348406649215092	0.0001245717844908	1.9040003046400487e-05	0.75	0.3864762307712325	1.2384870614389938	-0.6398528811983791	0.0	17th
sabes	1	3	0	4	0.043263214349562	6.228589224540641e-05	5.712000913920146e-05	0.0	1.0	0.2576578084272677	0.1710773350179498	0.0	17th
minucioso	0	1	0	1	-1.0	0.0	1.9040003046400487e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
generoso	1	7	0	8	-0.3630189319976229	6.228589224540641e-05	0.0001332800213248	0.0	1.0	-0.4354893721326776	0.3252280148452082	0.0	17th
virtuoso	1	4	0	5	-0.1002132926735251	6.228589224540641e-05	7.616001218560195e-05	0.0	1.0	0.0345142571130578	0.2356158561555208	0.0	17th
gostoso	5	2	0	7	0.7820945659365828	0.000311429461227	3.8080006092800975e-05	4.977777777777778	0.025674942578765	1.3074799329259452	-0.7940035610256373	0.0	17th
desditoso	3	3	0	6	0.5317603826411572	0.0001868576767362	5.712000913920146e-05	1.7777777777777777	0.1824224394517319	0.950804988987213	-0.2343877730902147	0.0	17th
bem-vindo	0	3	0	3	-1.0	0.0	5.712000913920146e-05	0.0	0.0	0.0	0.4587594074697306	0.0	17th
bem-aventurada	1	1	0	2	0.5317603826411572	6.228589224540641e-05	1.9040003046400487e-05	0.0	1.0	0.950804988987213	-0.2343877730902145	0.0	17th
reservado	0	2	0	2	-1.0	0.0	3.8080006092800975e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
suspenso	6	6	0	12	0.5317603826411572	0.0003737153534724	0.0001142400182784	5.555555555555555	0.0184221254540989	0.950804988987213	-0.2343877730902147	0.0	17th
metido	1	6	0	7	-0.2943144486768648	6.228589224540641e-05	0.0001142400182784	0.0	1.0	-0.3019579795081551	0.3046087276424724	0.0	17th
admirado	0	1	0	1	-1.0	0.0	1.9040003046400487e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
portador	0	2	0	2	-1.0	0.0	3.8080006092800975e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
sabedor	0	1	0	1	-1.0	0.0	1.9040003046400487e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
nomeado	0	1	0	1	-1.0	0.0	1.9040003046400487e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
atravessado	0	8	0	8	-1.0	0.0	0.0001523200243712	0.0	0.0	0.0	0.4587594074697307	0.0	17th
bonito	2	3	0	5	0.3712428283302982	0.0001245717844908	5.712000913920146e-05	0.625	0.4291953004403492	0.7276614376730032	-0.0520662162962599	0.0	17th
terno	0	1	0	1	-1.0	0.0	1.9040003046400487e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
encoberto	6	7	0	13	0.4742357506590473	0.0003737153534724	0.0001332800213248	5.416666666666667	0.019945403395459	0.8707622813136767	-0.1602798009364925	0.0	17th
furioso	0	2	0	2	-1.0	0.0	3.8080006092800975e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
consolado	0	3	0	3	-1.0	0.0	5.712000913920146e-05	0.0	0.0	0.0	0.4587594074697306	0.0	17th
moreno	0	2	0	2	-1.0	0.0	3.8080006092800975e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
curto	0	3	0	3	-1.0	0.0	5.712000913920146e-05	0.0	0.0	0.0	0.4587594074697306	0.0	17th
nigromante	0	1	0	1	-1.0	0.0	1.9040003046400487e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
lavrador	0	1	0	1	-1.0	0.0	1.9040003046400487e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
chamado	2	2	0	4	0.5317603826411572	0.0001245717844908	3.8080006092800975e-05	0.6666666666666666	0.4142161782425251	0.950804988987213	-0.2343877730902145	0.0	17th
desigual	0	2	0	2	-1.0	0.0	3.8080006092800975e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
incumbido	0	1	0	1	-1.0	0.0	1.9040003046400487e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
agudo	0	2	0	2	-1.0	0.0	3.8080006092800975e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
ligeiro	3	2	0	5	0.6614172813210104	0.0001868576767362	3.8080006092800975e-05	1.9047619047619049	0.1675462774886132	1.1331265457811677	-0.4575313244044244	0.0	17th
ausente	8	6	0	14	0.6269879070199691	0.0004982871379632	0.0001142400182784	8.575	0.00340809957091	1.0843363816117355	-0.3885384529174729	0.0	17th
caritativo	0	1	0	1	-1.0	0.0	1.9040003046400487e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
descoberto	0	1	0	1	-1.0	0.0	1.9040003046400487e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
inferior	0	6	0	6	-1.0	0.0	0.0001142400182784	0.0	0.0	0.0	0.4587594074697306	0.0	17th
cristalino	0	2	0	2	-1.0	0.0	3.8080006092800975e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
quedo	0	1	0	1	-1.0	0.0	1.9040003046400487e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
aventuroso	0	2	0	2	-1.0	0.0	3.8080006092800975e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
expresso	0	4	0	4	-1.0	0.0	7.616001218560195e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
ofegante	0	2	0	2	-1.0	0.0	3.8080006092800975e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
esperto	0	1	0	1	-1.0	0.0	1.9040003046400487e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
manhoso	0	1	0	1	-1.0	0.0	1.9040003046400487e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
religioso	0	4	0	4	-1.0	0.0	7.616001218560195e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
extenso	0	4	0	4	-1.0	0.0	7.616001218560195e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
caprichoso	0	1	0	1	-1.0	0.0	1.9040003046400487e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
alegre	3	7	0	10	0.1673581578674411	0.0001868576767362	0.0001332800213248	1.568627450980392	0.2104064530953678	0.4399793652212224	0.1020844635309983	0.0	17th
vago	0	1	0	1	-1.0	0.0	1.9040003046400487e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
mimosa	1	1	0	2	0.5317603826411572	6.228589224540641e-05	1.9040003046400487e-05	0.0	1.0	0.950804988987213	-0.2343877730902145	0.0	17th
sussurrante	0	1	0	1	-1.0	0.0	1.9040003046400487e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
risonho	0	1	0	1	-1.0	0.0	1.9040003046400487e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
desleal	2	1	0	3	0.7348406649215092	0.0001245717844908	1.9040003046400487e-05	0.75	0.3864762307712325	1.2384870614389938	-0.6398528811983791	0.0	17th
falaz	1	1	0	2	0.5317603826411572	6.228589224540641e-05	1.9040003046400487e-05	0.0	1.0	0.950804988987213	-0.2343877730902145	0.0	17th
amplo	0	2	0	2	-1.0	0.0	3.8080006092800975e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
furtivo	0	1	0	1	-1.0	0.0	1.9040003046400487e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
digna	0	1	0	1	-1.0	0.0	1.9040003046400487e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
sobranceiro	0	1	0	1	-1.0	0.0	1.9040003046400487e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
orgulhoso	0	3	0	3	-1.0	0.0	5.712000913920146e-05	0.0	0.0	0.0	0.4587594074697306	0.0	17th
sagrado	0	1	0	1	-1.0	0.0	1.9040003046400487e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
leve	1	2	0	3	0.2411764010823457	6.228589224540641e-05	3.8080006092800975e-05	0.0	1.0	0.5453398808790485	0.0532942993615662	0.0	17th
inumano	0	2	0	2	-1.0	0.0	3.8080006092800975e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
crente	0	4	0	4	-1.0	0.0	7.616001218560195e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
fulminante	0	3	0	3	-1.0	0.0	5.712000913920146e-05	0.0	0.0	0.0	0.4587594074697306	0.0	17th
sangrento	0	2	0	2	-1.0	0.0	3.8080006092800975e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
extremoso	1	4	0	5	-0.1002132926735251	6.228589224540641e-05	7.616001218560195e-05	0.0	1.0	0.0345142571130578	0.2356158561555208	0.0	17th
voraz	0	2	0	2	-1.0	0.0	3.8080006092800975e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
consagrado	1	15	0	16	-0.6419177353705181	6.228589224540641e-05	0.000285600045696	0.0	1.0	-1.128636552692623	0.3942208863321594	0.0	17th
doce	2	15	0	17	-0.3925873240291788	0.0001245717844908	0.000285600045696	0.53125	0.4660818071665987	-0.4961139939491125	0.3335962645157245	0.0	17th
bondoso	0	6	0	6	-1.0	0.0	0.0001142400182784	0.0	0.0	0.0	0.4587594074697306	0.0	17th
glorioso	5	9	0	14	0.2901252763448784	0.000311429461227	0.0001713600274176	3.895652173913043	0.0484112398439837	0.6143327523659999	0.0169266551906913	0.0	17th
quebrado	0	2	0	2	-1.0	0.0	3.8080006092800975e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
sanguinolento	0	1	0	1	-1.0	0.0	1.9040003046400487e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
casto	0	3	0	3	-1.0	0.0	5.712000913920146e-05	0.0	0.0	0.0	0.4587594074697306	0.0	17th
criador	0	1	0	1	-1.0	0.0	1.9040003046400487e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
esquecido	0	3	0	3	-1.0	0.0	5.712000913920146e-05	0.0	0.0	0.0	0.4587594074697306	0.0	17th
perspicaz	0	1	0	1	-1.0	0.0	1.9040003046400487e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
lisonjeiro	0	1	0	1	-1.0	0.0	1.9040003046400487e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
raro	1	13	0	14	-0.5979038111133229	6.228589224540641e-05	0.0002475200396032	0.0	1.0	-0.9951051600681003	0.3846514353160087	0.0	17th
profundo	0	4	0	4	-1.0	0.0	7.616001218560195e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
divino	0	3	0	3	-1.0	0.0	5.712000913920146e-05	0.0	0.0	0.0	0.4587594074697306	0.0	17th
visto	2	9	0	11	-0.1581048101083206	0.0001245717844908	0.0001713600274176	0.55	0.4583176941330795	-0.0607959226912669	0.2580887120075795	0.0	17th
indigno	0	3	0	3	-1.0	0.0	5.712000913920146e-05	0.0	0.0	0.0	0.4587594074697306	0.0	17th
preclaro	0	1	0	1	-1.0	0.0	1.9040003046400487e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
enganado	4	4	0	8	0.5317603826411572	0.0002491435689816	7.616001218560195e-05	3.0	0.0832645166635504	0.950804988987213	-0.2343877730902145	0.0	17th
roto	0	1	0	1	-1.0	0.0	1.9040003046400487e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
podre	0	1	0	1	-1.0	0.0	1.9040003046400487e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
ignorante	0	3	0	3	-1.0	0.0	5.712000913920146e-05	0.0	0.0	0.0	0.4587594074697306	0.0	17th
douto	0	1	0	1	-1.0	0.0	1.9040003046400487e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
ingrato	9	11	0	20	0.4560091422375688	0.0005605730302086	0.0002094400335104	9.175627240143369	0.0024525929770889	0.8454444733293865	-0.1390775932858897	0.0	17th
cego	1	1	0	2	0.5317603826411572	6.228589224540641e-05	1.9040003046400487e-05	0.0	1.0	0.950804988987213	-0.2343877730902145	0.0	17th
carregado	0	1	0	1	-1.0	0.0	1.9040003046400487e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
